stop_id,stop_name                                                       ,stop_lat  ,stop_lon
82165  ,Roosevelt Way NE & NE 90th St                                   ,47.6941757,-122.317497
82167  ,Roosevelt Way NE & NE 92nd St                                   ,47.6959686,-122.317497
82170  ,NE 145th St & 11th Ave NE                                       ,47.7340584,-122.316711
82175  ,Roosevelt Way NE & NE 95th St                                   ,47.6978111,-122.317497
82180  ,NE 145th St & 8th Ave NE                                        ,47.7341042,-122.321373
82185  ,Roosevelt Way NE & NE 100th St                                  ,47.7014313,-122.317589
82187  ,Roosevelt Way NE & NE 103rd St                                  ,47.7032661,-122.317657
82195  ,Roosevelt Way NE & NE 105th St                                  ,47.7051086,-122.317696
82197  ,Roosevelt Way NE & NE 108th St                                  ,47.7076378,-122.317741
82198  ,NE Northgate Way & Roosevelt Way NE                             ,47.7086334,-122.318367
82200  ,NE 145th St & 6th Ave NE                                        ,47.7339783,-122.322235
82205  ,Roosevelt Way NE & NE 108th St                                  ,47.7074165,-122.317947
82207  ,Roosevelt Way NE & NE 105th St                                  ,47.7047005,-122.317902
82216  ,Roosevelt Way NE & NE 102nd St                                  ,47.7019234,-122.31781
82220  ,NE 145th St & 12th Ave NE                                       ,47.7339096,-122.315598
82227  ,Roosevelt Way NE & NE 95th St                                   ,47.6973915,-122.317688
82230  ,NE 145th St & 15th Ave NE                                       ,47.7338715,-122.311455
82235  ,Roosevelt Way NE & NE 92nd St                                   ,47.6954765,-122.317696
82237  ,Roosevelt Way NE & NE 90th St                                   ,47.6938744,-122.317696
82240  ,NE 145th St & 23rd Pl NE                                        ,47.7337914,-122.304405
82247  ,Roosevelt Way NE & NE 85th St                                   ,47.6901321,-122.317711
82250  ,NE 145th St & 25th Ave NE                                       ,47.733757 ,-122.301453
82260  ,NE 145th St & 27th Ave NE                                       ,47.7337418,-122.298927
82267  ,NE 75th St & 17th Ave NE                                        ,47.6829796,-122.309914
82270  ,NE 145th St & 30th Ave NE                                       ,47.7337112,-122.295761
82275  ,NE 75th St & 20th Ave NE                                        ,47.6829796,-122.306046
82280  ,Ballinger Way NE & NE 175th St                                  ,47.7550659,-122.278381
82300  ,Ballinger Way NE & NE 184th St                                  ,47.7594337,-122.283096
82303  ,Ash Way Park And Ride & I-5 Expressway Ramp - Bay 1             ,47.8530769,-122.257973
8231   ,Rainier Ave S & S Kenny St                                      ,47.5492249,-122.276947
82310  ,Ballinger Way NE & 40th Ave NE                                  ,47.7607269,-122.286552
82320  ,Ballinger Way NE & 37th Ave NE                                  ,47.7618294,-122.288086
82324  ,Ballinger Way NE & 25th Ave NE                                  ,47.7704926,-122.303207
82326  ,Ballinger Way NE & 23rd Ave NE                                  ,47.7723122,-122.305885
82327  ,Ballinger Way NE & 19th Ave NE                                  ,47.7746964,-122.309418
82328  ,Ballinger Way NE & 15th Ave NE                                  ,47.7767143,-122.312469
82330  ,35th Ave NE & NE 190th St                                       ,47.7663612,-122.291855
82332  ,NE 190th St & 33rd Ave NE                                       ,47.7665062,-122.294365
82334  ,NE 190th St & Ballinger Way NE                                  ,47.7665176,-122.297195
82335  ,Ballinger Way NE & NE 190th St                                  ,47.7676964,-122.299049
82340  ,35th Ave NE & NE 192nd Pl                                       ,47.7683258,-122.291893
82352  ,40th Pl NE & 35th Ave NE                                        ,47.7738762,-122.289452
82360  ,35th Ave NE & NE 195th St                                       ,47.7703476,-122.291946
82405  ,48th Ave W & 244th St SW                                        ,47.7776871,-122.297699
82410  ,NE 205th St & 52nd Ave W                                        ,47.7775421,-122.303215
82425  ,Railroad Ave S & SE King St                                     ,47.5296173,-121.825829
82430  ,NE 205th St & 56th Ave W                                        ,47.7776031,-122.308685
82440  ,NE 205th St & 58th Pl W                                         ,47.777626 ,-122.311432
82480  ,100th Ave NE & Juanita Woodinville Way NE                       ,47.7210693,-122.207664
82490  ,NE 137th St & 100th Ave NE                                      ,47.7231979,-122.208664
8250   ,Rainier Ave S & S Orcas St                                      ,47.5514755,-122.277725
82500  ,NE 136th St & 98th Ave NE                                       ,47.7227478,-122.210762
82510  ,NE 136th St & 95th Ave NE                                       ,47.7216835,-122.213745
82520  ,NE 135th St & 93rd Ave NE                                       ,47.7210274,-122.216545
82530  ,NE 134th St & 92nd Ave NE                                       ,47.7203255,-122.218307
82540  ,NE 134th St & 90th Ave NE                                       ,47.7205048,-122.22094
82550  ,NE 134th St & 87th Ave NE                                       ,47.7206039,-122.225296
82620  ,NE 134th St & 90th Ave NE                                       ,47.7203598,-122.221283
82630  ,NE 134th St & 92nd Ave NE                                       ,47.7201881,-122.218445
82640  ,NE 135th St & 93rd Ave NE                                       ,47.7208939,-122.216431
82650  ,NE 136th St & 95th Ave NE                                       ,47.7215729,-122.213455
82660  ,NE 137th St & 98th Ave NE                                       ,47.7229042,-122.210274
82670  ,NE 137th St & 100th Ave NE                                      ,47.7230568,-122.208374
82680  ,100th Ave NE & Juanita Woodinville Way NE                       ,47.7210274,-122.20787
82687  ,I-405 & Totem Lake Freeway Station                              ,47.7152939,-122.185753
8270   ,Rainier Ave S & S Brandon St                                    ,47.5535088,-122.279709
82700  ,I-405 & Juanita Woodinville Way NE                              ,47.7414093,-122.187706
82716  ,I-405 & NE 70th Pl                                              ,47.6684456,-122.187477
82718  ,I-405 & SE 8th St                                               ,47.6032486,-122.184822
82720  ,Main St & 106th Ave SE                                          ,47.6100616,-122.199005
82730  ,Main St & 108th Ave SE                                          ,47.6100349,-122.19545
82741  ,112th Ave NE & Main St                                          ,47.6103859,-122.190727
82750  ,112th Ave SE & SE 1st Pl                                        ,47.6075668,-122.190887
82760  ,112th Ave SE & SE 4th St                                        ,47.6053352,-122.190865
82770  ,Ballinger Way NE & 15th Ave NE                                  ,47.776783 ,-122.312866
82772  ,Ballinger Way NE & 19th Ave NE                                  ,47.7741356,-122.308861
82775  ,Ballinger Way NE & 23rd Ave NE                                  ,47.772438 ,-122.306343
82776  ,Ballinger Way NE & 25th Ave NE                                  ,47.7697029,-122.30233
82777  ,Ballinger Way NE & 35th Ave NE                                  ,47.7632141,-122.292686
82778  ,Ballinger Way NE & NE 190th St                                  ,47.7673454,-122.29882
82780  ,I-405 & Lake Washington Blvd SE                                 ,47.5571404,-122.189293
82785  ,Coal Creek Parkway Freeway Station                              ,47.5677414,-122.178978
82787  ,I-405 & SE 8th St                                               ,47.6038513,-122.183853
82788  ,Coal Creek Pkwy SE & SE 89th Pl                                 ,47.5239563,-122.162216
82789  ,Coal Creek Pkwy SE & SE 84th Way                                ,47.5280914,-122.163963
82790  ,112th Ave SE & SE 4th St                                        ,47.6060486,-122.190659
82791  ,Coal Creek Pkwy SE & SE 91st St                                 ,47.5203743,-122.15905
82792  ,Coal Creek Pkwy SE & SE 76th St                                 ,47.5344238,-122.164139
82793  ,Coal Creek Pkwy SE & SE 89th Pl                                 ,47.5241585,-122.162201
82794  ,Coal Creek Pkwy SE & SE 79th Pl                                 ,47.5314598,-122.162895
82795  ,Coal Creek Pkwy SE & 135th Ave SE                               ,47.5289154,-122.162819
82796  ,Coal Creek Pkwy SE & SE 91st St                                 ,47.5206528,-122.158897
82797  ,Coal Creek Pkwy SE & SE 79th Pl                                 ,47.5319901,-122.162788
82798  ,Coal Creek Pkwy SE & Newcastle Golf Club Rd                     ,47.5344582,-122.163948
82800  ,112th Ave SE & SE 4th St                                        ,47.6076698,-122.190681
82810  ,Main St & 112th Ave NE                                          ,47.6101265,-122.191422
82830  ,Main St & 106th Ave NE                                          ,47.610199 ,-122.199249
82841  ,I-405 & NE 70th Pl                                              ,47.6685715,-122.186172
